storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
94_32,94,경기도,일산동구,경기도 일산동구 놀곳,사월달,카페,4.45,480,경기 고양시 일산동구 강송로88번길 7-9 1층,https://map.naver.com/p/entry/place/1516457913?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240603_299%2F1717400138564Q8l0q_JPEG%2FKakaoTalk_20240603_163513389_04.jpg,혼놀,126.7889881,37.6481782,,
94_33,94,경기도,일산동구,경기도 일산동구 놀곳,오마이스위츠,케이크전문,4.94,286,경기 고양시 일산동구 일산로316번길 45 1층,https://map.naver.com/p/entry/place/1823094891?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250523_201%2F1747978569649zGXub_JPEG%2F1000009014.jpg,혼놀,126.7871887,37.6645926,,
94_34,94,경기도,일산동구,경기도 일산동구 놀곳,투썸플레이스 일산풍동점,카페,,958,경기 고양시 일산동구 숲속마을로 20 1층 101호,https://map.naver.com/p/entry/place/1817579627?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250327_126%2F1743051049499SaeJK_PNG%2FIMG_6629.png,혼놀,126.8009518,37.6670422,,
94_35,94,경기도,일산동구,경기도 일산동구 놀곳,달빛과자상점,베이커리,4.55,"1,775",경기 고양시 일산동구 일산로394번길 34 1층,https://map.naver.com/p/entry/place/1400992441?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20220407_171%252F1649305740170vHeGi_JPEG%252FDFACCE78-C50C-4645-B520-056575EC8D82.jpeg,혼놀,126.7828649,37.6708109,,
94_36,94,경기도,일산동구,경기도 일산동구 놀곳,설빙 고양벨라시타점,빙수,,602,경기 고양시 일산동구 강송로 33 1층 A-1203,https://map.naver.com/p/entry/place/1430972893?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20221030_231%252F1667115599554KOAeq_JPEG%252FC86148E3-A165-4512-94E5-E014BD4111DE.jpeg,혼놀,126.7914954,37.6423172,,
94_37,94,경기도,일산동구,경기도 일산동구 놀곳,락스테디 카페 밤리단길점,"카페,디저트",,261,경기 고양시 일산동구 산두로175번길 33 1층,https://map.naver.com/p/entry/place/1225293563?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20250404_298%252F1743695361220OBNNu_JPEG%252FPhotoroom_20250404_004638.jpeg,혼놀,126.7816663,37.6724493,,
94_38,94,경기도,일산동구,경기도 일산동구 놀곳,스타벅스 일산백마점,카페,4.35,"4,078",경기 고양시 일산동구 일산로 237 (마두동),https://map.naver.com/p/entry/place/37169106?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,혼놀,126.7883922,37.6571893,,
94_39,94,경기도,일산동구,경기도 일산동구 놀곳,카페소비,"카페,디저트",4.63,"1,103",경기 고양시 일산동구 산두로 134 1층,https://map.naver.com/p/entry/place/1866197540?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20221215_284%252F1671075817050Eqxfp_JPEG%252FEFCABC5C-35B5-4BC0-AEB2-240C4AB12622.jpeg,혼놀,126.7854895,37.6696667,,
94_40,94,경기도,일산동구,경기도 일산동구 놀곳,뺑오마담,베이커리,4.54,"1,132","경기 고양시 일산동구 강석로 33 101호,102호",https://map.naver.com/p/entry/place/1599035318?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190921_258%2F1569073108742Lqqbn_PNG%2FiKZNsol4lxHakZf5musGRlCL.png,혼놀,126.7851215,37.6461042,,
94_41,94,경기도,일산동구,경기도 일산동구 놀곳,블레스롤 일산웨스턴돔점,카페,4.53,"1,864",경기 고양시 일산동구 정발산로 24,https://map.naver.com/p/entry/place/1824546282?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250404_157%2F1743732532727T0abS_JPEG%2F222.jpg,혼놀,126.7735396,37.6545838,,
94_42,94,경기도,일산동구,경기도 일산동구 놀곳,소요소요,"카페,디저트",,249,경기 고양시 일산동구 산두로 4-20 1층,https://map.naver.com/p/entry/place/1025628442?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20230807_291%252F1691357171807XrqKY_JPEG%252FIMG_8027.jpeg,혼놀,126.7881313,37.6600149,,
94_43,94,경기도,일산동구,경기도 일산동구 놀곳,젠젠스퀘어 롯데백화점 일산점,"카페,디저트",4.95,"1,142",경기 고양시 일산동구 중앙로 1283 1층 젠젠스퀘어,https://map.naver.com/p/entry/place/1203776213?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240624_139%2F17192390631507aTdq_JPEG%2F1000051415.jpg,혼놀,126.7717480,37.6603529,,
94_44,94,경기도,일산동구,경기도 일산동구 놀곳,콤마나인 일산본점,브런치,4.42,828,경기 고양시 일산동구 숲속마을2로 59 1층,https://map.naver.com/p/entry/place/1056412219?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20250429_252%252F1745901931437Sx5JS_JPEG%252FIMG_7256.jpeg,혼놀,126.7993356,37.6741326,,
94_45,94,경기도,일산동구,경기도 일산동구 놀곳,어린이천문대,천문대,,32,경기 고양시 일산동구 중산로 306-176,https://map.naver.com/p/entry/place/11861166?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_36%2F1613983978831XhLat_JPEG%2FJVPQErWCzLiI3s9q8fJtew3u.jpg,혼놀,126.7905945,37.7005575,,
94_46,94,경기도,일산동구,경기도 일산동구 놀곳,일산호수,"호수,연못,저수지",,240,경기 고양시 일산동구 호수로 731,https://map.naver.com/p/entry/place/13491935?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_67%2F1441045705132Fug62_JPEG%2F13491935_0.jpg,혼놀,126.7601080,37.6613690,,
94_47,94,경기도,일산동구,경기도 일산동구 놀곳,드림닥터 의사직업체험 일산점,"레저,테마",,"1,288",경기 고양시 일산동구 중앙로 1036 고양터미널 지하1층,https://map.naver.com/p/entry/place/1918285526?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250712_269%2F1752297767865ARagD_JPEG%2FKakaoTalk_20250712_133822876.jpg,혼놀,126.7887750,37.6434870,,
94_48,94,경기도,일산동구,경기도 일산동구 놀곳,찬우물 체험 동물농장,동물원,4.66,"1,045",경기 고양시 일산동구 식사동 458-4,https://map.naver.com/p/entry/place/1826290696?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191212_229%2F1576122798908YOK90_JPEG%2FV4fc3OD6BAQ7vUbkHt_0RnvU.jpg,혼놀,126.8163999,37.6707168,,
94_49,94,경기도,일산동구,경기도 일산동구 놀곳,식사동 덤핑거리,"거리,골목",,2,경기 고양시 일산동구 식사동,https://map.naver.com/p/entry/place/35787538?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MjZfMTU4%2FMDAxNDk1NzM3MDE5NDk3.JX5HIYxRRusjO477YmUZNUKqzOXVPPdsCKotQzcbmqAg.X2eIXmYdiW11xQKJ-X2renWWbCprKr_c2e_pF0lov4og.JPEG.tae122506%2FIMG_20170525_134122.jpg,혼놀,126.8195537,37.6904198,,
94_50,94,경기도,일산동구,경기도 일산동구 놀곳,고양시어린이교통공원,근린공원,3.66,68,경기 고양시 일산동구 강송로 14 고양시 어린이교통공원,https://map.naver.com/p/entry/place/18367309?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTExMzBfMTA1%2FMDAxNTc1MDcwOTM2OTQ5.CsImkd_VGf_lsfth0jIVso3_uYjl-lm9D7uCXdoikQUg.BHYgJ_aHr42nxcfhMcv20_H7SKijaHCZyWcPwcYgxQsg.JPEG.qazmlp754%2F1575070936116.jpg,혼놀,126.7945148,37.6419939,,
