storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
93_11,93,경기도,덕양구,경기도 덕양구 맛집,갈비도락 서오릉점,"육류,고기요리",,"9,671","경기 고양시 덕양구 서오릉로 414 1, 2층",https://map.naver.com/p/entry/place/1020808981?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_279%2F16583132330569aVQS_JPEG%2FKakaoTalk_20220720_1908598773.jpg,혼밥,126.8945567,37.6271863,,
93_12,93,경기도,덕양구,경기도 덕양구 맛집,다빈한우,소고기구이,,674,경기 고양시 덕양구 대주로 227-31 다빈한우,https://map.naver.com/p/entry/place/1606239934?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221018_117%2F16660900769853ThWC_JPEG%2F%25B5%25EE%25BD%25C9_%25B0%25FA%25B0%25C5.jpg,혼밥,126.8047984,37.6436398,,
93_13,93,경기도,덕양구,경기도 덕양구 맛집,등촌샤브칼국수 향동점,"칼국수,만두",,446,경기 고양시 덕양구 꽃마을로 4 2층 210호,https://map.naver.com/p/entry/place/1416511407?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241106_278%2F1730860452221GB2zr_JPEG%2F1000014540.jpg,혼밥,126.8921943,37.5987324,,
93_14,93,경기도,덕양구,경기도 덕양구 맛집,오복누룽지삼계탕 고양원당점,"백숙,삼계탕",,615,경기 고양시 덕양구 공양왕길 26-8 가동 1층 전체호,https://map.naver.com/p/entry/place/2015062792?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250606_159%2F1749170625027x3nKy_PNG%2F1000005325.png,혼밥,126.8465060,37.6749686,,
93_15,93,경기도,덕양구,경기도 덕양구 맛집,먹심,"육류,고기요리",4.51,"1,415",경기 고양시 덕양구 신도2길 15,https://map.naver.com/p/entry/place/1912659070?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250619_46%2F1750261015868BXUJK_JPEG%2Fasdf1223.jpg,혼밥,126.8948001,37.6521602,,
93_16,93,경기도,덕양구,경기도 덕양구 맛집,동양솥밥 일산화정점,한식,,"1,829",경기 고양시 덕양구 화신로272번길 58 2층 204호,https://map.naver.com/p/entry/place/1902833180?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241225_199%2F1735122427750PzKfX_JPEG%2F1000034847.jpg,혼밥,126.8322009,37.6332756,,
93_17,93,경기도,덕양구,경기도 덕양구 맛집,1982성북동왕돈까스,돈가스,4.37,"4,425",경기 고양시 덕양구 충장로282번길 128 1층,https://map.naver.com/p/entry/place/1944763286?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231202_75%2F1701495399148cUhr6_JPEG%2Ftemp_file.jpg,혼밥,126.8429124,37.6412597,,
93_18,93,경기도,덕양구,경기도 덕양구 맛집,헤비스테이크 화정역점,"스테이크,립",,294,경기 고양시 덕양구 화신로272번길 48 1층 105호,https://map.naver.com/p/entry/place/2051498757?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250721_265%2F1753092573199Ymrgy_JPEG%2F10.jpg,혼밥,126.8316229,37.6329409,,
93_19,93,경기도,덕양구,경기도 덕양구 맛집,포항물회 고양점,"해물,생선요리",4.34,"1,038",경기 고양시 덕양구 흥도로 409,https://map.naver.com/p/entry/place/405437972?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250529_162%2F1748517841086c1mGV_JPEG%2F1000023508.jpg,혼밥,126.8504093,37.6410014,,
93_20,93,경기도,덕양구,경기도 덕양구 맛집,편백회관 일산화정점,샤브샤브,,"1,973",경기 고양시 덕양구 화신로260번길 47 3층,https://map.naver.com/p/entry/place/1291972451?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250409_11%2F1744169820922YPR97_JPEG%2F1000043205.jpg,혼밥,126.8329619,37.6328332,,
93_21,93,경기도,덕양구,경기도 덕양구 맛집,서오릉 반구정민물장어,"장어,먹장어요리",4.2,"2,332",경기 고양시 덕양구 서오릉로 307-4 반구정 민물장어,https://map.naver.com/p/entry/place/20243228?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_46%2F15488279837941X4nf_JPEG%2FBNaYxCSBL6JcLE4iRwOH4EoS.jpg,혼밥,126.9022376,37.6200762,,
93_22,93,경기도,덕양구,경기도 덕양구 맛집,선운산풍천장어 서오릉본점,"장어,먹장어요리",,541,경기 고양시 덕양구 서오릉로 404 1층,https://map.naver.com/p/entry/place/1879189313?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221125_88%2F1669355519623JCNy0_JPEG%2FKakaoTalk_20221125_122012311.jpg,혼밥,126.8954999,37.6264977,,
93_23,93,경기도,덕양구,경기도 덕양구 맛집,강경불고기 삼송신원점,"육류,고기요리",,345,"경기 고양시 덕양구 신원로 12-11 1층 106, 107호",https://map.naver.com/p/entry/place/1884749688?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230904_227%2F1693810011912qInxY_PNG%2F%25BA%25D0%25C7%25D2%25B9%25E8%25B3%25CA_1.png,혼밥,126.8910927,37.6627604,,
93_24,93,경기도,덕양구,경기도 덕양구 맛집,갈낙집,"육류,고기요리",4.52,844,경기 고양시 덕양구 마상로 5-12 갈낙집,https://map.naver.com/p/entry/place/1207311111?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20230629_266%252F1687972238002HAFWL_JPEG%252FIMG_2589.jpeg,혼밥,126.8241491,37.6637133,,
93_25,93,경기도,덕양구,경기도 덕양구 맛집,갓잇 고양화정점,"멕시코,남미음식",,191,경기 고양시 덕양구 백양로 84 파인트리 1층 101호,https://map.naver.com/p/entry/place/2055411781?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250725_151%2F1753431077098QnbeG_JPEG%2F%25BE%25F7%25C3%25BC%25BB%25E7%25C1%25F81.jpg,혼밥,126.8340917,37.6330302,,
93_26,93,경기도,덕양구,경기도 덕양구 맛집,더더간장게장무한리필,"해물,생선요리",4.27,"2,916",경기 고양시 덕양구 원당로 357-1 1층,https://map.naver.com/p/entry/place/19183330?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_95%2F1702963218517MSMOu_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5%25C6%25C4%25C0%25CF_20231219_141706.jpg,혼밥,126.8498788,37.6797611,,
93_27,93,경기도,덕양구,경기도 덕양구 맛집,서오릉순메밀막국수,막국수,4.52,"2,011","경기 고양시 덕양구 서오릉로 440-1 1층, 2층",https://map.naver.com/p/entry/place/36643582?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240219_163%2F17083274421484snjI_PNG%2F20240219162021.png,혼밥,126.8916865,37.6278190,,
93_28,93,경기도,덕양구,경기도 덕양구 맛집,모노카페,"카페,디저트",,"2,749",경기 고양시 덕양구 충장로 362 1층,https://map.naver.com/p/entry/place/1108257601?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240331_4%2F1711856008746Nf2tT_JPEG%2F1000014798.jpg,혼밥,126.8390874,37.6446707,,
